 outbuilding where laundry is done,2415
125473,03592317,n,10,especially a lavatory in a public place,2415
125474,03592411,n,10,"a table or stand to hold a basin and pitcher of water for washing: ""wash-hand stand"" is a British term",2410
125475,03592587,n,10,a tub in which clothes or linens can be washed,
125476,03592687,n,10,an open-topped container for discarded paper and other rubbish,
125477,03592879,n,10,a small portable timepiece,1951
125478,03593168,n,10,a band of cloth or leather attached to a wristwatch and wrapped around the wrist,2875
125479,03593357,n,10,a knitted dark blue wool cap worn by seamen in cold or stormy weather,2875
125480,03593482,n,10,the metal case in which the works of a watch are housed,1951
125481,03593613,n,10,laboratory glassware; a shallow glass dish used as an evaporating surface or to cover a beaker,1957
125482,03593765,n,10,a square-holed key used for winding some watches,2098
125483,03593869,n,10,an observation tower for a lookout to watch over prisoners or watch for fires or enemies,2446
125484,03594032,n,10,a tank or pipes set at the back of a fireplace or in the firebox of a stove,"2353,2410"
125485,03594202,n,10,paint in which water is used as the vehicle,2511
125486,03594416,n,10,a bed with a mattress made of strong plastic that is filled with water,2410
125487,03594542,n,10,a bottle for holding water,
125488,03594645,n,10,a butt set on end to contain water especially to store rainwater,
125489,03594766,n,10,a truck-mounted hose that fires water under high pressure to disperse crowds (especially crowds of rioters),2306
139913,05882823,n,10,French blue cheese,1957
125490,03594946,n,10,cart with a tank for water (especially with fresh water for sale),1946
125491,03595086,n,10,chute with flowing water down which toboggans and tubes and people slide into a pool,2600
125492,03595228,n,10,measures time by the escape of water,1951
125493,03595348,n,10,a toilet in England,2415
125494,03595448,n,10,a work produced with watercolors,2511
125495,03595573,n,10,a paint with water-soluble pigments; used by artists,2511
125496,03595700,n,10,a device for cooling and dispensing drinking water,1957
125497,03595809,n,10,a conduit through which water flows,1946
125498,03595967,n,10,a fixture for drawing water from a pipe or cask,"2098,2415"
125499,03596128,n,10,a filter to remove impurities from the water supply,
125500,03596238,n,10,a gate in a sluice that can control the flow of water,
125501,03596360,n,10,for indicating the level of water in e.g. a tank or boiler or reservoir,1951
125502,03596534,n,10,a heater and storage tank for the heated water,2410
125503,03596676,n,10,a container with a handle and a spout with a perforated nozzle; used to sprinkle water over plants,
125504,03596886,n,10,cart with a tank and sprinkler for sprinkling roads,1946
125505,03596997,n,10,water-filled container surrounding a machine to cool it; especially that surrounding the cylinder block of an engine,
125506,03597172,n,10,a jug that holds water,
125507,03597250,n,10,a pool or stream in a steeplechase or similar contest,2600
125508,03597378,n,10,a device that gauges the level by showing the surface of the water in a trough or U-shaped tube,1951
125509,03597531,n,10,a pipe or conduit for conveying water,2306
125510,03597644,n,10,for measuring the quantity of water passing through a particular outlet,1951
125511,03597773,n,10,a mill powered by a water wheel,
125512,03597899,n,10,a toy pistol that squirts water,2633
125513,03598001,n,10,any fabric impervious to water,1787
125514,03598088,n,10,a coating capable of making a surface waterproof,
125515,03598196,n,10,the pump in the cooling system of an automobile that cause the water to circulate,2098
125516,03598353,n,10,for skimming over water towed by a speedboat,"2646,2772"
125517,03598453,n,10,a container of skin for holding water,
125518,03598559,n,10,a channel through which water is discharged (especially one used for drainage from the gutters of a roof),1946
125519,03598721,n,10,"source of water: ""the town debated the purification of the water supply""; ""first you have to cut off the water""",2306
125520,03598971,n,10,a large reservoir for water,
125521,03599056,n,10,a wagon that carries water (as for troops or work gangs or to sprinkle down dusty dirt roads in the summertime),1946
125522,03599240,n,10,a wheel that rotates by direct action of water; a simple water-driven turbine,2098
125523,03599462,n,10,a wheel with buckets attached to its rim; raises water from a stream or pond,2098
125524,03599609,n,10,a life preserver consisting of a connected pair of inflatable bags that fit under a person's arms and provide buoyancy; used by children learning to swim,
125525,03599820,n,10,stores and purifies and distributes water for a community,1707
125526,03599934,n,10,Wide Area Telephone Service; long distance service at fixed rates for fixed zones,1939
125527,03600078,n,10,stakes interwoven with branches to form a fence,
125528,03600178,n,10,a hollow metal conductor that provides a path to guide microwaves; used in radar,1951
125529,03600346,n,10,an effigy (usually of a famous person) made of wax,
125530,03600463,n,10,"any road or path affording passage from one place to another: ""he said he was looking for the way out""",1946
125531,03600761,n,10,sloping way down to the water where ships are built or repaired,1942
125532,03600914,n,10,"edge of a way or road or path: ""flowers along the wayside""",1946
125533,03601056,n,10,"weaponry used in fighting or hunting: ""he was licensed to carry a weapon""",2478
125534,03601456,n,10,weapons considered collectively,1781
125535,03601723,n,10,a light truck designed to carry mortars or machine guns and their crews,"1781,1946"
125536,03601856,n,10,especially a vane in the form of a rooster,"2098,2126"
125537,03601956,n,10,"a deck having no overhead protection from the weather, but sheltering the deck below",1942
125538,03602188,n,10,a simple instrument for indicating changes in atmospheric pressure,1951
125539,03602313,n,10,a map showing the principal meteorological elements at a given time and over an extended region,
125540,03602500,n,10,radar that is able to detect clouds and precipitation,1951
125541,03602613,n,10,a satellite that transmits frequent picture of the earth below,2126
125542,03602766,n,10,an oceangoing vessel equipped to make meteorological observations,1942
125543,03602890,n,10,a strip of material to cover the joint of a door or window to exclude the cold,
125544,03603048,n,10,attached to an elevated structure; rotates freely to show the direction of the wind,"2098,2126,2446"
125545,03603259,n,10,pattern of weaving or structure of a fabric,2425
125546,03603464,n,10,an intricate trap that entangles or ensnares its victim,
125547,03603602,n,10,a fabric (especially a fabric in the process of being woven),1787
125548,03603712,n,10,a strong fabric woven in strips,1787
125549,03603797,n,10,a narrow closely woven tape; used in upholstery or for seat belts,1787
125550,03603916,n,10,a ring (usually plain gold) given to the bride (and sometimes one is also given to the groom) at the wedding,2474
125551,03604098,n,10,something shaped like a V that can be pushed between two things to separate them,2098
125552,03604338,n,10,an iron with considerable loft and a broad sole,2871
125553,03604473,n,10,a heel that is an extension of the sole of the shoe,2875
125554,03604608,n,10,a shoe with a wedge heel,2875
125555,03604714,n,10,a black garment (dress) worn by a widow as a sign of mourning,2875
125556,03604843,n,10,a black band worn by a man (on the arm or hat) as a sign of mourning,2875
125557,03604979,n,10,a small suitcase to carry clothing and accessories for a weekend trip,2772
125558,03605104,n,10,platform scale flush with a roadway for weighing vehicles and cattle etc,1951
125559,03605234,n,10,an artifact that is heavy,
125560,03605402,n,10,equipment used in calisthenic exercises and weightlifting,2638
125561,03605568,n,10,a low dam built across a stream to raise its level or divert its flow,
125562,03605688,n,10,a fence or wattle built across a stream to catch or retain fish,
125563,03605802,n,10,a vehicle carrying information and gifts from local merchants for new residents in an area,1946
125564,03605952,n,10,a metal joint formed by softening with heat and fusing or hammering together,
125565,03606079,n,10,a mask that you wear for protection when doing welding,1787
125566,03606193,n,10,an assembly of parts welded together,"1787,2415"
125567,03606284,n,10,a deep hole or shaft dug or drilled to obtain water or oil or gas or brine,
125568,03606499,n,10,an enclosed compartment in a ship or plane for holding something as e.g. fish or a plane's landing gear or for protecting something as e.g. a ship's pumps,"1946,2415"
125569,03606722,n,10,an open shaft through the floors of a building (as for a stairway),2415
125570,03606857,n,10,a cavity or vessel used to contain liquid,
125571,03606967,n,10,a structure built over a well,
125572,03607051,n,10,a perforated tube driven into the ground to collect water from the surrounding area,2306
125573,03607203,n,10,a raised or strengthened seam,
125574,03607283,n,10,"""Weston"" is the trademark for a standard voltaic cell",2284
125575,03607409,n,10,a bar for mixing drinks that has a sink with running water,2410
125576,03607521,n,10,a thermometer with a bulb that is covered with moist muslin; used in a psychrometer to measure humidity,1951
125577,03607728,n,10,a primary cell having a liquid electrolyte,2284
125578,03607825,n,10,fisherman's lure that floats under the surface of the water,2655
125579,03607956,n,10,something especially big or impressive of its kind,
125580,03608070,n,10,a long narrow boat designed for quick turning and use in rough seas,1942
125581,03608193,n,10,a ship engaged in whale fishing,1942
125582,03608310,n,10,a gun (or device resembling a gun) for discharging a projectile (especially a harpoon) at a whale,1781
125583,03608465,n,10,a landing for docking and (un)loading ships,1942
125584,03608634,n,10,"miscellaneous unspecified artifacts: ""the trunk was full of stuff""",
125585,03609142,n,10,a bridge used to measure resistances,2284
125586,03609242,n,10,a simple machine consisting of a circular frame with spokes (or a solid disc) that can rotate on a shaft or axle (as in vehicles or other machines),"1946,2098"
125587,03609876,n,10,a wheel used to control the rudder of a vessel,"1942,2098"
125588,03609974,n,10,a rope unwinding from a wheel is wound onto a cylindrical drum or shaft coaxial with the wheel,
125589,03610129,n,10,"a movable chair for invalids or those who cannot walk, frequently propelled by the occupant",2410
125590,03610313,n,10,a vehicle that moves on wheels and usually has a container for transporting things or people,1946
125591,03610830,n,10,an obsolete gunlock using flint and a revolving wheel,2098
125592,03610940,n,10,an arrangement of wheel in a machine (especially a train of gears),2098
125593,03611080,n,10,light rowboat for use in racing or for transporting goods and passengers in inland waters and harbors,"1942,2772"
125594,03611234,n,10,(Brit) sailing barge used especially in East Anglia,1942
125595,03611355,n,10,a flat stone for sharpening edged tools or knives,2415
125596,03611496,n,10,a crossbar that is attached to the traces of a draft horse and to the vehicle or implement that the horse is pulling,2188
