disturbing manner: ""the details of the kidnaper's letter had sounded disturbingly convincing""",
201511,00315679,r,10,as a matter of doctrine,
201512,00315760,r,10,"in a narrow-minded dogmatic manner; ""he is a dogmatically opinionated critic of Modern Art""",
201513,00315910,r,10,"with sadness; in a sorrowful manner: ""his mother looked at him dolefully when he told her he had joined the Army""",
201514,00316111,r,10,"with respect to home or family: ""the housewife bored us with her domestically limited conversation""",2353
201515,00316269,r,10,"with respect to the internal affairs of a government: ""domestically, the president proposes a more moderate economic policy""","1753,1820"
201516,00316452,r,10,"in a domineering manner: ""his wife behaved domineeringly""",
201517,00316569,r,10,"two together: ""some people sleep better double""",
201518,00316651,r,10,"downward and forward: ""he was bent double with pain""",
201519,00316738,r,10,"at a faster speed: ""now let's play the piece again double-quick""",
201520,00316857,r,10,"in a doubtful manner: ""Gerald shook his head doubtfully""",
201521,00317000,r,10,"in a dowdy unfashionable manner: ""she dresses dowdily""",
201522,00317168,r,10,"toward the bottom of a hill: ""running downhill, he gained a lot of speed""",
201523,00317278,r,10,"toward a lower or inferior state: ""your performance has been going downhill for a long time now""",
201524,00317411,r,10,"in a drab manner: ""she dresses drably""",2234
201525,00317502,r,10,"in a dreamy manner: """"She would look beautiful in the new dress,"" Tommy said dreamily""",1781
201526,00317684,r,10,"with dry humor: """"Never mind the hole in the ceiling,"" he saiid drily""",
201527,00317806,r,10,"in a drooping manner: ""a branch hung low, droopingly""",
201528,00317916,r,10,"in a drowsy manner: """"Time to get up,"" she said drowsily""",1781
201529,00318060,r,10,"in an inarticulate manner: ""I nodded dumbly and he slit the envelope""",
201530,00318182,r,10,"in a stupid manner: ""he had so rapaciously desired and so obtusely expected to find her alone""",
201531,00318386,r,10,"out of a sense of duty; in a dutiful manner: ""he dutifully visited his mother every Sunday""",
201532,00318533,r,10,"in a forceful dynamic manner: ""this pianist plays dynamically""",
201533,00318653,r,10,"to, toward, or in the east: ""we travelled east for several miles""",
201534,00318751,r,10,"to, toward, or in the west: ""we moved west to Arizona""",
201535,00318838,r,10,"toward the west: ""they traveled westward toward the setting sun""",
201536,00318951,r,10,"toward the east: ""they migrated eastward to Sweden""",
201537,00319051,r,10,"from the east: ""the winds blew easterly all night""",
201538,00319174,r,10,"from the west: ""the wind blew westerly""",
201539,00319286,r,10,"toward the west: ""we began to steer away westerly""-Daniel Defoe",
201540,00319405,r,10,"in an ebullient manner: ""Khrushchev ebulliently promised to supply rockets for the protection of Cuba against American aggression""",2232
201541,00319657,r,10,"in an ecclesiastic manner: ""the candidate was ecclesiastically endorsed""",1565
201542,00319792,r,10,"with respect to ecology: ""ecologically speaking, this idea is brilliant; economically, it is a disaster""","1883,2158"
201543,00319955,r,10,"in an ecstatic manner: ""he reacted ecstatically to my plan to travel to Africa""",
201544,00320159,r,10,"with the edge forward or on, by, or toward the edge: ""he sawed the board edgeways""; ""held it edgewise""",
201545,00320309,r,10,"as if by an edge; barely: ""I could not get a word in edgewise""",
201546,00320419,r,10,"in an educational manner: ""the assistant masters formed a committee of their own to consider what could be done educationally for the town""","1874,1898"
201547,00320618,r,10,"in an unnatural eery manner: ""it was eerily quiet in the chapel""",2234
201548,00320764,r,10,"in an effectual manner: ""Bismarck was constantly criticised by the more liberal newspapers, and he retaliated by passing an emergency decree that effectually muzzled the press""",2234
201549,00321016,r,10,"in an ineffectual manner: ""she tried ineffectually to light the primus, and Thomas came to help her""",2234
201550,00321194,r,10,"in an effective manner: ""these are real problems that can be dealt with most effectively by rational discussion""",2234
201551,00321434,r,10,"in an ineffective manner: ""he dealt with the problem rather ineffectively""",2234
201552,00321641,r,10,in an elementary manner,
201553,00321723,r,10,"in an effusive manner: ""the critics praised her effusively""",
201554,00321839,r,10,"in a demonstrative manner: ""he greeted her demonstratively""",
201555,00321960,r,10,"in an egotistical manner: ""he behaved egotistically""",
201556,00322120,r,10,"in an unselfish manner: ""he acted unselfishly when he helped her get the promotion""",
201557,00322279,r,10,"in a gracefully elegant manner: ""the members of these groups do not express themselves as accurately or as elegantly as their critics do""",
201558,00322472,r,10,"with elegance; in a tastefully elegant manner: ""the room was elegantly decorated""",
201559,00322627,r,10,without elegance,
201560,00322719,r,10,"with eloquence: ""he expressed his ideas eloquently""",
201561,00322896,r,10,"without eloquence; in an inarticulate manner: ""the freshman expresses his thoughts unarticulately""",
201562,00323106,r,10,"causing embarrassment: ""the great man was embarrassingly humble and self-effacing""",2234
201563,00323249,r,10,"in an eminent manner: ""two subjects on which he was eminently qualified to make an original contribution""",
201564,00323410,r,10,"in a competitively imitative manner: ""she emulously tried to outdo her older sister""",
201565,00323550,r,10,"in an encouraging manner: """"Go on,"" he said encouragingly to his student""",
201566,00323701,r,10,"in a discouraging manner: ""the failure rate on the bar exam is discouragingly high""",
201567,00323863,r,10,"with the end forward or toward the observer: ""houses built endways""",
201568,00323985,r,10,"in or toward the direction of the ends; lengthwise: ""endways pressure""",
201569,00324101,r,10,"on end or upright: ""sticks leaning against the wall endways""",
201570,00324207,r,10,"in an enterprising manner: """"Let's go up that mountain,"" she said enterprisingly""",
201571,00324349,r,10,"in an entertaining manner: ""Byron's consumed memoirs possessed the merit of being well and entertainingly written""",
201572,00324524,r,10,"for the environment: ""the new recycling policy is environmentally safe""","1883,2158"
201573,00324657,r,10,"in an equable manner: ""he is an equably cheerful fellow""",
201574,00324767,r,10,"in an equitable manner: ""the inheritance was equitably divided among the sisters""",
201575,00324922,r,10,"in an inequitable manner: ""their father's possessions were inequitably divided among the sons""",
201576,00325092,r,10,"in a straight-backed manner; ""the old man still walks erectly""",2233
