nctioning,
163890,10097470,n,10,"(informal) a state of extreme exhaustion; ""he was worn to a frazzle""",2232
163891,10097592,n,10,exhaustion that affects mental keenness,2232
163892,10097707,n,10,a groggy state resulting from weariness,2232
163893,10097803,n,10,a dull and listless state resulting from weariness,2232
163894,10097920,n,10,a temporary state resulting from excessive consumption of alcohol,2232
163895,10098150,n,10,a dazed and staggering state caused by alcohol,2232
163896,10098253,n,10,stupefaction from drink,2232
163897,10098334,n,10,the state of being sober,2232
163898,10098443,n,10,congenital absence of the heart (as in the development of some monsters),"2232,2233"
163899,10098588,n,10,absence of the head (as in the development of some monsters),"2232,2233"
163900,10098747,n,10,abnormally high acidity of the blood and other body tissues,2232
163901,10098879,n,10,acidosis with an accumulation of ketone bodies; occurs primarily in diabetes mellitus,2232
163902,10099042,n,10,a blood disorder characterized by an increased concentration of hydrogen ions in the blood (which falls below 7 on the pH scale),2232
163903,10099225,n,10,a blood disorder characterized by a lower concentration of hydrogen ions in the blood (which rises above 7.45 on the pH scale),2232
163904,10099407,n,10,a condition in which the urine (which is normally slightly acidic) is alkaline,2232
163905,10099555,n,10,abnormally high alkalinity of the blood and other body tissues,2232
163906,10099673,n,10,absence of the pupil in an eye,
163907,10099756,n,10,abnormally small extremities (underdeveloped fingers and toes),
163908,10099888,n,10,abnormal protrusion of the navel; sometimes the start of umbilical hernia,
163909,10100019,n,10,a condition in which milk is not secreted in the mother's breasts after her child has been delivered,2234
163910,10100189,n,10,absence of the mammary glands (either through surgery or developmental defect),
163911,10100321,n,10,abnormal adhesion and rigidity of the bones of a joint,2232
163912,10100444,n,10,an abnormality involving a chromosome number that is not an exact multiple of the haploid number (one chromosome set is incomplete),2168
163913,10100632,n,10,absence of one of both testes,
163914,10100742,n,10,a temporary state in which you are unable (or unwilling) to sleep,2232
163915,10100899,n,10,an inability to stay awake,2232
163916,10101037,n,10,an inability to sleep; chronic sleeplessness,2232
163917,10101154,n,10,loss of bodily sensation with or without loss of consciousness,2234
163918,10101395,n,10,failure of the sweat glands,2234
163919,10101479,n,10,failure of some tissue or organ to develop,
163920,10101575,n,10,a state of heightened physiological activity,2234
163921,10101745,n,10,an abnormal distension of an artery,2232
163922,10101856,n,10,absence of coordination of organs or body parts that usually work together harmoniously,2232
163923,10102010,n,10,absence of systole; failure of the ventricles of the heart to contract (usually caused by ventricular fibrillation) with consequent absence of the heart beat leading to oxygen lack and eventually to death,2232
163924,10102311,n,10,"a natural and periodic state of rest during which consciousness of the world is suspended: ""he didn't get enough sleep last night""; ""calm as a child in dreamless slumber""",2234
163925,10102615,n,10,a disturbance of the normal sleep pattern,2232
163926,10102789,n,10,a disorder of sleep characterized by a dream of terrifying dimensions far worse than a typical nightmare; they occur during NREM sleep,2232
163927,10103009,n,10,a recurring sleep state during which dreaming occurs; a state of Rapid Eye Movements during sleep,2234
163928,10103209,n,10,a recurring sleep state during which rapid eye movements do not occur and dreaming does not occur; accounts for about 75% of normal sleep time,2234
163929,10103438,n,10,a torpid state resembling sleep,2234
163930,10103521,n,10,informal term for sleep,2234
163931,10103598,n,10,a loss of will power,1502
163932,10103681,n,10,an inability to experience pleasure,1502
163933,10103772,n,10,a state that resembles sleep but that is induced by suggestion,1502
163934,10103907,n,10,hypnosis induced by yourself,1502
163935,10104030,n,10,insensibility resulting from cold,2234
163936,10104142,n,10,a state of total unconsciousness resulting from anesthetic drugs (as for a major surgical operation),2234
163937,10104348,n,10,loss of sensation in a small area of the body (as when a local anesthetic is injected for a tooth extraction),2234
163938,10104540,n,10,anesthesia of an area supplied by a nerve; produced by an anesthetic agent applied to the nerve,2234
163939,10104818,n,10,loss of sensation in a region of the body produced by application of an anesthetic agent to all the nerves supplying that region (as when an epidural anesthetic is administered to the pelvic region during childbirth),2234
163940,10105231,n,10,loss of sensation confined to the skin or mucous surfaces (as when benzocaine or lidocaine is applied to the surface),2234
163941,10105435,n,10,loss of sensation in the extremities,2234
163942,10105550,n,10,regional anesthesia resulting from injection of an anesthetic into the caudal end of the spinal canal; now largely replaced by epidural anesthesia,2234
163943,10105796,n,10,regional anesthesia resulting from injection of an anesthetic into the epidural space of the spinal cord; sensation is lost in the abdominal and genital and pelvic areas; used in childbirth and gynecological surgery,2234
163944,10106111,n,10,regional anesthesia resulting from the injection of a local anesthetic on each side of the cervix; used during labor and childbirth,2234
163945,10106307,n,10,regional anesthesia resulting from the use of a local anesthetic to deaden the pudendal nerves in the region of the vulva and labia majora; used to ease discomfort during childbirth,2234
