91855,01760228,a,10,"(of land or soil) used for growing crops; ""cropped soil""","2314,2876"
191856,01760338,a,10,"planted so as to give an effect of wild growth: ""drifts of naturalized daffodils""","2314,2876"
191857,01760477,a,10,of a potted plant; grown too large for its container resulting in matting or tangling of the roots,"2314,2876"
191858,01760642,a,10,"grown from cuttings planted directly in the ground: ""a quickset hawthorn hedge""","2314,2876"
191859,01760779,a,10,"sprinkled with seed: ""a seeded lawn""","2314,2876"
191860,01760875,a,10,growing from seed dispersed by natural agency such as wind or birds,"2314,2876"
191861,01761025,a,10,not planted,"2314,2876"
191862,01761146,a,10,"not used for growing crops: ""uncropped soil""","2314,2876"
191863,01761246,a,10,"(of a piece of ground) not have a crop sown on it; ""farmland still unsown""","2314,2876"
191864,01761384,a,10,"produced without being planted or without human labor: ""wild strawberries""","2314,2876"
191865,01761533,a,10,"(of farmland) broken and turned over with a plow; ""plowed fields""","2314,2876"
191866,01761680,a,10,"turned or stirred by plowing or harrowing or hoeing: ""tilled land ready for seed""","2314,2876"
191867,01761814,a,10,"(of farmland) not plowed; ""unplowed fields""; ""unbroken land""","2314,2876"
191868,01761989,a,10,"left unplowed and unseeded during a growing season: ""fallow farmland""","2314,2876"
191869,01762111,a,10,"not plowed or harrowed or hoed: ""untilled land""","2314,2876"
191870,01762213,a,10,"(of land or fields) prepared for raising crops by plowing or fertilizing; ""cultivated land""","2314,2876"
191871,01762361,a,10,"(of land or fields) not prepared for raising crops; ""uncultivated land""","2314,2876"
191872,01762509,a,10,"not suitable for cultivation or tilling: ""thickets of indigenous trees...on uncultivable land""-C.B.Palmer","2314,2876"
191873,01762691,a,10,"of plants; planted or grown in a pot: ""potted geraniums""",
191874,01762800,a,10,not planted in pots,
191875,01762874,a,10,"concerned with actual use or practice: ""he is a very practical person""; ""the idea had no practical application""; ""a practical knowledge of Japanese""; ""woodworking is a practical art""",2234
191876,01763364,a,10,readily applicable or practical,2234
191877,01763480,a,10,"put into practice or put to use: ""applied physics""",2234
191878,01763584,a,10,"designed for or adapted to a function or use: ""functional education selects knowledge that is concrete and usable rather than abstract and theoretical""; ""functional architecture""",2234
191879,01763819,a,10,"concerned with practical matters: ""a matter-of-fact (or pragmatic) approach to the problem""; ""a matter-of-fact account of the trip""",2234
191880,01764037,a,10,"usable for a specific purpose: ""an operable plan""; ""a practicable solution""",2234
191881,01764181,a,10,"intended or able to serve a purpose without elaboration: ""serviceable low-heeled shoes"";",2234
191882,01764328,a,10,dealing only with concrete facts,2234
191883,01764420,a,10,"capable of being turned to use or account: ""useful applications of calculus""",2234
191884,01764549,a,10,"adequate for practical use; especially sufficient in strength or numbers to accomplish something: ""the party has a working majority in the House""; ""a working knowledge of Spanish""",2234
191885,01764782,a,10,"not practical; not workable or not given to practical matters: ""refloating the ship proved impractical because of the expense""; ""he is intelligent but too impractical for commercial work""",2234
191886,01765153,a,10,"remote from actual involvement: ""armchair warriors in the Pentagon""; ""an armchair anthropologist""",2234
191887,01765308,a,10,"(informal) foolish; totally unsound; ""an impractical solution""; ""a crazy scheme""; ""half-baked ideas""; ""a screwball proposal without a prayer of working""",2234
191888,01765550,a,10,"not sensible about practical matters; unrealistic: ""as quixotic as a restoration of medieval knighthood""; ""a romantic disregard for money""; ""a wild-eyed dream of a world state""",2234
191889,01765804,a,10,not related to or fitted for everyday needs or activities,2234
191890,01765920,a,10,"sharply exact or accurate or delimited: ""a precise mind""; ""specified a precise amount""; ""arrived at the precise moment""",
191891,01766327,a,10,"unerringly accurate: ""a dead shot""; ""took dead aim""",
191892,01766429,a,10,"minutely precise especially in differences in meaning: ""a fine distinction""",
191893,01766555,a,10,"developed in excessively fine detail: ""finespun distinctions""",
191894,01766687,a,10,"marked by precise accordance with details: ""was worryingly meticulous about trivial details""; ""punctilious in his attention to rules of etiquette""",
191895,01766904,a,10,"extremely precise with great attention to details: ""examined it with microscopic care""",
191896,01767048,a,10,"done with delicacy and skill: ""a nice bit of craft""; ""a job requiring nice measurements with a micrometer""; ""a nice shot""",
191897,01767231,a,10,"being precisely to a prescribed or specified criterion: ""his guess was on the nose""; ""the prediction for snow was right on the button""",
191898,01767439,a,10,"meticulously precise: ""pinpoint accuracy""",
191899,01767538,a,10,"precisely as stated: ""the very center of town""",
191900,01767638,a,10,"not precise: ""imprecise astronomical observations""; ""the terms he used were imprecise and emotional""",
191901,01767884,a,10,"somewhat indefinite: ""bearing a general resemblance to the original""; ""a general description of the merchandise""",
191902,01768050,a,10,"not precisely accurate: ""an inexact quotation""",
191903,01768163,a,10,"characterized by or characteristic of exceptionally early development or maturity (especially in mental aptitude); ""a precocious child""; ""a precocious achievement""",
191904,01768437,a,10,"farther along in physical or mental development: ""the child's skeletal age was classified as ""advanced""""; ""children in the advanced classes in elementary school read far above grade average""",
191905,01768682,a,10,showing a natural aptitude for something,
191906,01768786,a,10,"relatively slow in mental or emotional or physical development: ""providing a secure and sometimes happy life for the retarded""",
191907,01769057,a,10,retarded in intellectual development,
191908,01769163,a,10,afflicted with cretinism,
191909,01769243,a,10,not as far along as normal in development,
191910,01769338,a,10,lacking mental capacity and devoid of subtlety,
191911,01769480,a,10,possible to foretell,
191912,01769612,a,10,"being such as may reasonable be anticipated: ""foreseeable costs were well within the budget""",
191913,01769762,a,10,"invariably occurring or appearing: ""the inevitable changes of the seasons""",
191914,01769893,a,10,impossible to foretell,
191915,01770065,a,10,"dependent on chance: ""the aleatory element in life""",
191916,01770171,a,10,"changeable: ""a capricious summer breeze""; ""freakish weather""",
191917,01770299,a,10,"occurring or appearing at usually irregular intervals: ""episodic in his affections""; ""occasional headaches""",
191918,01770474,a,10,"incapable of being anticipated: ""unforeseeable consequences""",
191919,01770594,a,10,"characterized by deliberate purpose and some degree of planning: ""a premeditated crime""",
191920,01770830,a,10,"planned in advance: ""with malice aforethought""",
191921,01770959,a,10,"carefully thought out in advance: ""a calculated insult""; ""with measured irony""",
191922,01771118,a,10,"carefully practiced or designed or premeditated: ""a studied reply""",
191923,01771255,a,10,not premeditated,
191924,01771368,a,10,"without forethought: ""letting him borrow her car was an impulsive act that she immediately regretted""",
191925,01771525,a,10,"made ready or fit or suitable beforehand: ""a prepared statement""; ""be prepared for emergencies""",
191926,01771855,a,10,"positioned so as to be ready for confrontation or danger: ""he stood to attention with his shoulders braced""",
191927,01772015,a,10,"prepared for battle: ""an embattled city""",
191928,01772111,a,10,"prepared with proper equipment: ""equipped for service in the Arctic""",
191929,01772250,a,10,"having already been put into a suitable condition: ""a surface preconditioned to receive paint""; ""customers preconditioned to buy a product""",
191930,01772450,a,10,"cooked partially or completely beforehand: ""frozen precooked meals from the supermarket""",
191931,01772594,a,10,"subjected to a special process or treatment: ""prepared ergot""; ""processed cheeses are easy to spread""",
191932,01772751,a,10,"brought into readiness: ""dinner is ready""",
191933,01772844,a,10,"prepared or arranged for a meal; especially having food set out: ""a table spread with food""",
191934,01772988,a,10,"(usually followed by ""on"" or ""for"") in readiness; ""he was up on his homework""; ""had to be up for the game""",
191935,01773146,a,10,"without preparation; not prepared for: ""unprepared remarks""; ""the shock was unprepared""; ""our treaty makers approached their immensely difficult problems unprepared""-R.E.Danielson",
191936,01773437,a,10,"with little or no preparation or forethought: ""his ad-lib comments showed poor judgment""; ""an extemporaneous piano recital""; ""an extemporary lecture""; ""an extempore skit""; ""offhand excuses""; ""trying to sound offhanded and reassuring""; ""an off-the-cuff toast""; ""a few unrehearsed comments""",
191937,01773872,a,10,"in response to an unforeseen need: ""an impromptu speech""; ""a spur-of-the-moment party""",
191938,01774035,a,10,"(of medicinal drugs) available only with a doctor's written prescription; ""a prescription drug""",2248
191939,01774192,a,10,"(of medicinal drugs) able to be sold without a doctor's prescription; ""nonprescription drugs""; ""an over-the-counter cold remedy""",2248
191940,01774407,a,10,"spatial sense; being or existing in a specified place: ""the murderer is present in this room""; ""present at the wedding""; ""present at the creation""",
191941,01774715,a,10,being present at meeting or event,
191942,01774823,a,10,being present always,
191943,01774902,a,10,"existing in something specified: ""depletion of the oxygen existing in the bloodstream""",
191944,01775043,a,10,"being here now: ""is everyone here?""; ""present company excepted""",
191945,01775160,a,10,being present everywhere at once,
191946,01775263,a,10,not in a specified place physically or mentally,
191947,01775453,a,10,"not present; having left: ""he's away right now""; ""you must not allow a stranger into the house when your mother is away""; ""everyone is gone now""; ""the departed guests""",
191948,01775698,a,10,completely lacking,
191949,01775769,a,10,"not existing: ""innovation has been sadly lacking""; ""character development is missing from the book""",
191950,01775962,a,10,"absent without permission: ""truant schoolboys""; ""the soldier was AWOL for almost a week""",
191951,01776110,a,10,"intended to attract notice and impress others: ""an ostentatious sable coat""",
191952,01776294,a,10,"inclined to flaunt: ""conspicuous consumption""",
191953,01776407,a,10,"marked by conspicuous display: ""a cheap showy rhinestone bracelet""; ""a splashy half-page ad""",
191954,01776561,a,10,"not ostentatious: ""his unostentatious office""; ""unostentatious elegance""",
191955,01776728,a,10,"not showy or obtrusive: ""clothes in quiet good taste""",
191956,01776846,a,10,"making claim to or creating an appearance of (often undeserved) importance or distinction; ""a pretentious country house""; ""a pretentious fraud""; ""a pretentious scholarly edition""",
191957,01777262,a,10,showily imitative of art or artists,
191958,01777348,a,10,pretentiously artistic; cloyingly charming,
191959,01777464,a,10,"puffed up with vanity: ""a grandiloquent and boastful manner""; ""overblown oratory""; ""a pompous speech""; ""pseudo-scientific gobbledygook and pontifical hooey""-Newsweek",
191960,01777738,a,10,affectedly genteel,
191961,01777878,a,10,"(informal) pretentious; ""high-flown talk of preserving the moral tone of the school""; ""a high-flying dissertation on the means to attain social revolution""",
191962,01778131,a,10,(British informal) upstart,
191963,01778213,a,10,characteristic of someone who has risen economically or socially but lacks the social skills appropriate for this new position,
191964,01778433,a,10,"abounding in or given to pompous or aphoristic moralizing: ""too often the significant episode deteriorates into sententious conversation""-Kathleen Barnes",
191965,01778645,a,10,"given to the overuse of long words: ""sesquipecalian orators""; ""this sesquipedalian way of saying one has no money""",
191966,01778820,a,10,"lacking pretension or affectation: ""an unpretentious country church""; ""her quiet unpretentious demeanor""",
191967,01779074,a,10,"without pretensions: ""worked at an honest trade""; ""good honest food""",
191968,01779195,a,10,"free from pomp or affectation: ""comfortable but modest cottages""; ""a plain blue suit""; ""a simple rectangular brick building""; ""a simple man with simple tastes""",
191969,01779424,a,10,not pompous,
191970,01779491,a,10,"having a price assigned or having a price as specified; often used in combination: ""a high-priced line""",
191971,01779845,a,10,"costing 10 dollars; slang for the price of unlawful drugs: ""a dime bag""",
191972,01779967,a,10,costing 5 cents (US) or 5 pence (Britain),
191973,01780064,a,10,costing 4 cents (US) or 4 pence (Britain),
191974,01780161,a,10,"priced at 5 cents: ""I can still remember when a nickel ice-cream cone cost only 10 cents""",
191975,01780303,a,10,"costing 5 dollars; slang for the price of unlawful drugs: ""a nickel bag""",
191976,01780428,a,10,costing 9 cents (US) or 5 pence (Britain),
