,10,"covered with or smelling of mold: ""moldy bread""; ""a moldy (or musty) odor""",2354
187431,01017083,a,10,"used of decomposing oils or fats: ""rancid butter""; ""rancid bacon""",2354
187432,01017201,a,10,"having rotted or disintegrated; usually implies foulness: ""dead and rotten in his grave""",
187433,01017468,a,10,"touched by rot or decay: ""tainted bacon""; """"corrupt"" is archaic""",
187434,01017596,a,10,"deteriorated by decay or rot: ""decayed teeth""",
187435,01017695,a,10,"broken down or disintegrated by rot: ""a badly decomposed body""",
187436,01017814,a,10,"becoming rotten: ""a field covered with thousands of decomposing bodies""; ""John Brown's body lies a-moldering in the grave""; ""rotting animal flesh is attractive to vultures""",
187437,01018079,a,10,"slowly broken down or crumbled into dust: ""layers of moldered leaves""",
187438,01018215,a,10,"in an advanced state of decomposition and having a foul odor: ""horrible like raw and putrid flesh""-Somerset Maugham",
187439,01018408,a,10,"becoming putrid: ""a trail lined by putrescent carcasses""",
187440,01018521,a,10,not rotten,
187441,01018615,a,10,not disintegrated by rot,
187442,01018698,a,10,"not canned or otherwise preserved: ""fresh vegetables""",2354
187443,01018839,a,10,used of meats,2354
187444,01018906,a,10,not treated or prepared by a special process,2354
187445,01019008,a,10,prevented from decaying or spoiling and prepared for future use,2354
187446,01019397,a,10,"(used of tobacco) aging as a preservative process (""aged"" is pronounced as one syllable)",2354
187447,01019544,a,10,used especially of fruits,1957
187448,01019645,a,10,sealed in a can or jar,2354
187449,01019729,a,10,used of milk; reduced in volume by having moisture expelled before canning,2354
187450,01019878,a,10,(used especially of meat) cured in brine,2354
187451,01019979,a,10,(used of hay e.g.) allowed to dry,2354
187452,01020064,a,10,"preserved by removing natural moisture: ""dried beef""; ""dried fruit""; ""dehydrated eggs""; ""shredded and desiccated coconut meat""",2354
187453,01020268,a,10,"used of foods; preserved by freezing sufficiently rapidly to retain flavor and nutritional value: ""frozen foods""",2354
187454,01020463,a,10,"preserved by freezing and drying in a vacuum: ""freeze-dried coffee""",2354
187455,01020589,a,10,used of tissue or blood or serum or other biological substances; dried by freezing in a high vacuum,2354
187456,01020775,a,10,(used of foods) preserved in a pickling liquid,2354
187457,01020875,a,10,"preserved in a pot or can or jar: ""potted meat""; ""potted shrimp""",2354
187458,01020992,a,10,(used especially of meats) preserved in salt,2354
187459,01021112,a,10,(used especially of meats and fish) dried and cured in wood smoke,2354
187460,01021258,a,10,"dried naturally by the sun: ""sun-dried apricots""",2354
187461,01021362,a,10,"not containing or composed of salt water: ""fresh water""",
187462,01021505,a,10,"relating to or living in or consisting of water that is not salty: ""freshwater fish""; ""freshwater lakes""",
187463,01021666,a,10,"not having a salty taste: ""sweet water""",
187464,01021767,a,10,"containing or filled with salt: ""salt water""",
187465,01021934,a,10,"slightly salty: ""a brackish lagoon""; ""the briny deep""",
187466,01022050,a,10,"containing or yielding salt: ""saliferous formations""; ""salt domes""",
187467,01022173,a,10,"containing salt: ""a saline solution""; ""salty tears""",
187468,01022285,a,10,"characteristic or or befitting a friend: ""friendly advice""; ""a friendly neighborhood""; ""the only friendly person here""; ""a friendly host and hostess""",1502
187469,01022795,a,10,"diffusing warmth and friendliness: ""an affable smile""; ""an amiable gathering""; ""cordial relations""; ""a cordial greeting""; ""a genial host""",
187470,01023015,a,10,(used colloquially) having the relationship of friends or pals,
187471,01023160,a,10,"like a companion: ""companionate marriage""; ""a companionate dog""",
187472,01023282,a,10,heartily friendly and congenial,
187473,01023406,a,10,(chiefly Scottish) agreeable and genial,
187474,01023508,a,10,"having or fostering a warm or friendly atmosphere; especially through smallness and informality: ""had a cozy chat""; ""a relaxed informal manner""; ""an intimate cocktail lounge""; ""the small room was cozy and intimate""",
187475,01023795,a,10,"favorably disposed; not antagonistic: ""a government favorable to our interests""",
187476,01023946,a,10,exhibiting the qualities expected in a friendly neighbor,
187477,01024073,a,10,"marked by friendly companionship with others: ""a social cup of coffee""",
187478,01024196,a,10,"not disposed to friendship or friendliness: ""an unfriendly coldness of manner""; ""an unfriendly action to take""",1502
187479,01024543,a,10,sullen or unfriendly in appearance,
187480,01024648,a,10,"very unfriendly: ""a hostile attitude""",
187481,01024739,a,10,"lacking warmth or friendliness: ""looked uncordial as we approached""",
187482,01024862,a,10,not exhibiting the qualities expected in a friendly neighbor,
187483,01024997,a,10,"of or belonging to your own country's forces or those of an ally; ""in friendly territory""; ""he was accidentally killed by friendly fire""",
187484,01025188,a,10,"not belonging to your own country's forces or those of an ally; ""hostile naval and air forces""",
187485,01025354,a,10,"of or belonging to an enemy: ""enemy planes""",
187486,01025452,a,10,"(in combination) easy to understand or use; ""user-friendly computers""; ""a consumer-friendly policy""; ""a reader-friendly novel""",
187487,01025633,a,10,"(in combination) not easy to understand or use; ""user-unfriendly""",
187488,01025755,a,10,"turned into ice; affected by freezing or by long and severe cold: ""the frozen North""; ""frozen pipes""; ""children skating on a frozen brook""",
187489,01026144,a,10,"injured by freezing or partial freezing: ""frostbitten fingers""; ""frostbitten grapes unsalable as fresh fruit""",
187490,01026311,a,10,(of the ground) made hard by frost,
187491,01026403,a,10,covered with ice (as by a glacier) or affected by glacial action,
187492,01026523,a,10,"locked in by ice: ""icebound harbors""",
187493,01026614,a,10,"obstructed by ice: ""ice-clogged rivers""",
187494,01026711,a,10,"covered with or containing or consisting of ice: ""icy northern waters""",
187495,01026831,a,10,consisting of or of the nature of frozen or partially frozen rain,
187496,01026949,a,10,"turned into or covered with thick ice: ""a brook frozen solid""",
187497,01027062,a,10,"still frozen: ""there was'nt time to cook the unthawed turkey, so they had to settle for hotdogs""",
187498,01027213,a,10,"not frozen: ""unfrozen ground""",
187499,01027387,a,10,"free of ice and open to travel: ""an ice-free channel in the river""",
187500,01027508,a,10,becoming liquid,
187501,01027590,a,10,"being or resembling melting snow: ""slushy snow""",
187502,01027690,a,10,"no longer frozen: ""the thawed ground was muddy""",
187503,01027790,a,10,"productive or conducive to producing in abundance: ""be fruitful and multiply""",
187504,01028084,a,10,producing or bearing berries,
187505,01028190,a,10,"producing in abundance: ""the bountiful earth""; ""a plentiful year""; ""fruitful soil""",
187506,01028340,a,10,"producing offspring or set aside especially for producing offspring: ""the breeding population""; ""retained a few bulls for breeding purposes""",
187507,01028535,a,10,"marked by great fruitfulness: ""fertile farmland""; ""a fat land""; ""a productive vineyard""; ""rich soil""",
187508,01028715,a,10,"producing new life or offspring: ""the reproductive potential of a species is its relative capacity to reproduce itself under optimal conditions""; ""the reproductive or generative organs""",
187509,01028986,a,10,"bearing in abundance especially offspring: ""flying foxes are extremely prolific""; ""a prolific pear tree""",
187510,01029155,a,10,green with growing things,
187511,01029234,a,10,not fruitful; not conducive to abundant production,
187512,01029449,a,10,"failing to accomplish an intended result: ""an abortive revolt""; ""a stillborn plot to assassinate the President""",
187513,01029642,a,10,producing no fruit,
187514,01029715,a,10,"not fertile or productive: ""a barren tree""; ""soil too infertile to sustain real pasture""",
187515,01029868,a,10,"without offspring: ""in some societies a barren woman is rejected by her tribesmen""",
187516,01030015,a,10,"yielding little by great labor: ""a hardscrabble farm""; ""poor soil""",
187517,01030147,a,10,"containing as much or as many as is possible or normal: ""a full glass""; ""a sky full of stars""; ""a full life""; ""the auditorium was full to overflowing""",
187518,01030708,a,10,"abundantly filled: ""garden abounding with flowers""; ""rich in ideas""; ""slums rife with crime""; ""the air was thick with snow""",
187519,01030957,a,10,"covered with water: ""the main deck was afloat (or awash)""; ""the monsoon left the whole place awash""; ""a flooded bathroom""; ""inundated farmlands""; ""an overflowing tub""",
187520,01031226,a,10,"filled to overflowing with a vast number of moving or especially living things; sometimes used in combination: ""ditches alive with frogs""; ""a blanket alive with fleas""; ""roads crawling with cars""; ""a picnic table crawling with ants""; ""a house overflowing with guests""; ""fields overrun with locusts""; ""swarming with insects""; ""parade route swarming with spectators""; ""a drop of water teeming with microorganisms""",
187521,01031793,a,10,"filled to capacity: ""a brimful cup""; ""I am brimful of chowder""; ""a child brimming over with curiosity""; ""eyes brimming with tears""",
187522,01032032,a,10,"packed full to capacity: ""chowder chockablock with pieces of fish""",
187523,01032221,a,10,overfull as with blood,
187524,01032310,a,10,"(usually followed by ""with"" or used as a combining form) generously supplied with; ""theirs was a house filled with laughter""; ""a large hall filled with rows of desks""; ""fog-filled air""",
187525,01032547,a,10,"filled with or attended with: ""words fraught with meaning""; ""an incident fraught with danger""; ""a silence pregnant with suspense""",
187526,01032744,a,10,"exceeding demand: ""a glutted market""",
187527,01032845,a,10,"full of; bearing great weight: ""trees heavy with fruit""; ""vines weighed down with grapes""",
