e persons are confined while on trial or for punishment,"1707,1802,2446"
122718,03174616,n,10,for political prisoners or prisoners of war,"1802,2446"
122719,03174787,n,10,a privately owned warship commissioned to prey on the commercial shipping or warships of an enemy nation,"1781,1942"
122720,03174947,n,10,a telephone line serving a single subscriber,1939
122721,03175050,n,10,a flexible slender surgical instrument used to explore wounds or body cavities,2232
122722,03175180,n,10,a white crystalline powder administered near nerves as a local anesthetic in dentistry and medicine,2248
122723,03175352,n,10,procaine administered as a hydrochloride; Novocain is a trademark,2248
122724,03175509,n,10,an endoscope for examining the rectum,2232
122725,03175604,n,10,a pointed instrument used to prod into motion,
122726,03175725,n,10,"the amount of an artifact that has been produced by someone or some process: ""they improve their product every year""; ""they export most of their agricultural production""",
122727,03176177,n,10,a factory system in which an article is conveyed through sites at which successive operations are performed on it,1787
122728,03176413,n,10,a body that is thrown or projected,1781
122729,03176622,n,10,anything that branches out from a central support,
122730,03177031,n,10,the representation of a figure or solid on a plane as it would look from a particular direction,
122731,03177201,n,10,an optical instrument that projects an enlarged image onto a screen,2102
122732,03177396,n,10,a device for projecting a beam of light,2102
122733,03177491,n,10,a knot used to drag a gun carriage,
122734,03177608,n,10,a public area set aside as a pedestrian walk,1946
122791,03188033,n,10,an inflated ball or bag that is suspended and punched for training in boxing,"2633,2642"
122735,03177733,n,10,a booth projecting above the floor in the front of a stage where the prompter sits; opens toward the performers on stage,"2415,2610"
122736,03177946,n,10,a device that displays words for people to read on tv,2606
122737,03178082,n,10,a pointed projection,1781
122738,03178229,n,10,a trial print from a negative,2527
122739,03178310,n,10,a support placed beneath or against something to keep it from shaking or falling,
122740,03178459,n,10,a device that rotates to push against air or water,2098
122741,03178669,n,10,an airplane that is driven by a propeller,1946
122742,03178845,n,10,"any movable articles or objects used on the set of a play or movie: ""before every scene he ran down his checklist of props""",2610
122743,03179049,n,10,an airplane with an external propeller that is driven by a turbojet engine,1946
122744,03179232,n,10,output pulse is proportional to number of ions produced,1951
122745,03179400,n,10,a mildly narcotic analgesic drug (trade name Darvon) related to methadone but less addictive,2248
122746,03179589,n,10,a beta blocker (trade name Inderal) used in treating hypertension and angina pectoris,2248
122747,03179742,n,10,a system that provides a propelling or driving force,1946
